0.0005394932525113424,4.2933890482587375e-14
0.008733576388082327,1.1570104512543303e-14
0.01996887280043895,8.613886381095636e-18
0.02545858976146994,6.48117353400916e-18
3.8835884041454363e-07,8.88417322510279e-13
1.3989950739558345e-09,4.655234651536685e-10
0.012218792607427207,3.6262611239765355e-15
1.1650471349469955e-09,7.087559029585837e-10
1.404633518528372e-08,4.50012497110398e-11
0.025614723903385747,3.095206620032983e-19
1.0260895328540666e-08,9.69272144154864e-11
0.016690168467884695,3.0963892082586656e-15
0.00010666278364292472,8.872029775723891e-13
1.0270934756513006e-08,9.66255336389574e-11
2.2898637241082632e-08,1.4236414393848189e-11
8.49430904482703e-09,3.9603397156773285e-10
1.4155585064312606e-11,1.1763142762148364e-08
3.130206379164672e-11,7.131831998932462e-10
0.01671984601385721,4.358374812288254e-16
3.075928252297074e-08,1.0261171681513392e-12
1.1929192211185774e-11,1.1763142767570586e-08
0.025503748886578647,7.271220222154559e-19
