0.03824607612319961,1.20559700457436e-13
1.6996595809156853e-06,6.845669697942494e-12
0.04224039112631561,1.1018170931405933e-13
0.0012484831496810615,7.591602490588531e-13
3.520550322707455e-10,2.4965801323957498e-08
0.04224928246882027,6.59191449836048e-15
1.2263304111775897e-10,3.78338881622884e-08
8.923168338340754e-11,3.89859579737165e-08
6.192379957641047e-07,1.0323367671156602e-11
1.648757083289351e-06,7.054758976441266e-12
0.0628678208059721,7.492609442395261e-16
4.1939648997000624e-08,3.013997683296615e-09
6.367103993565673e-10,8.531754773898874e-09
1.6661169532222741e-09,6.057353926957641e-09
6.705061633954095e-11,3.898762780206521e-08
9.674901355755106e-11,3.7835836749612217e-08
6.950947246909742e-10,6.118970587150912e-09
1.5013057647681685e-07,3.1042272638048134e-11
1.0268378353448306e-08,5.1970117071837565e-09
2.655123833078185e-10,3.577741227698185e-08
0.04295833178074895,4.997119984355818e-15
0.05127059899561211,1.3030190916611785e-15
5.075968319526039e-07,1.791360106041565e-11
9.014992527886165e-09,5.291369050686447e-09
0.06646007195709674,5.4697225731417265e-16
9.165799666173772e-10,6.102296756057675e-09
2.1287047581473526e-08,4.224620229293914e-09
1.7798980707327273e-08,5.157490814092393e-09
4.844347931925834e-09,5.7144881936770984e-09
1.1138727704952667e-11,3.899351400791339e-08
8.387935660804369e-09,5.33857512071613e-09
1.161209518915846e-07,4.0721437269339997e-11
6.766366616305953e-08,1.4934467146567916e-09
4.007274170452283e-09,5.853169211058335e-09
0.06866062924381111,5.483422367563587e-18
1.5036548301058591e-09,6.05810055384756e-09
5.371649807713388e-09,5.565647246453036e-09
8.317943115497464e-08,9.061593873574894e-11
3.969243517025489e-09,5.856032264068549e-09
0.0013890892995446064,2.4621595915686905e-13
8.742154788723457e-08,5.059933910803929e-11
3.074101094576766e-08,3.2386746186323837e-09
2.0949540497187946e-08,5.010179840937649e-09
7.066805782968578e-08,1.634206772375067e-10
3.7640087550278037e-10,1.8261372336108437e-08
4.5886728640811075e-08,2.098474604993439e-09
